fpr,tpr,precision,recall
0.051648884578079535,0.5630252100840336,0.032904148783977114,0.773109243697479
0.05213385063045587,0.5630252100840336,0.033093525179856115,0.773109243697479
0.0540737148399612,0.5630252100840336,0.033201010465535905,0.773109243697479
0.054558680892337535,0.5630252100840336,0.033261026753434564,0.773109243697479
0.06741028128031037,0.5630252100840336,0.03334541500543675,0.773109243697479
0.06789524733268672,0.5630252100840336,0.033369604642727604,0.773109243697479
0.07080504364694472,0.5630252100840336,0.033393829401088926,0.773109243697479
0.07129000969932105,0.5630252100840336,0.03341808935706502,0.773109243697479
0.07322987390882638,0.5630252100840336,0.03343023255813953,0.773109243697479
0.07371483996120272,0.5630252100840336,0.03345454545454545,0.773109243697479
0.07832201745877788,0.5630252100840336,0.03346671516915242,0.773109243697479
0.07953443258971872,0.5630252100840336,0.03351548269581057,0.773109243697479
0.08317167798254123,0.5630252100840336,0.03360116873630387,0.773109243697479
0.08365664403491756,0.5630252100840336,0.033650329188002925,0.773109243697479
0.08511154219204656,0.5630252100840336,0.033662641785583605,0.773109243697479
0.08583899127061105,0.5630252100840336,0.033687294031490296,0.773109243697479
0.08802133850630456,0.5630252100840336,0.03508771929824561,0.773109243697479
0.08802133850630456,0.5798319327731093,0.03518164435946463,0.773109243697479
0.08850630455868089,0.5798319327731093,0.035235541937954806,0.773109243697479
0.08850630455868089,0.6638655462184874,0.03524904214559387,0.773109243697479
0.08899127061105723,0.6638655462184874,0.036349269063611224,0.773109243697479
0.09117361784675072,0.6638655462184874,0.03637801502570186,0.773109243697479
0.09117361784675072,0.773109243697479,0.03642121931908155,0.773109243697479
0.09287099903006789,0.773109243697479,0.03643564356435643,0.773109243697479
0.0935984481086324,0.773109243697479,0.03645007923930269,0.773109243697479
0.09699321047526673,0.773109243697479,0.03702213279678068,0.773109243697479
0.09747817652764307,0.773109243697479,0.037037037037037035,0.773109243697479
0.0979631425800194,0.773109243697479,0.037066881547139406,0.773109243697479
0.0994180407371484,0.773109243697479,0.037081821846029824,0.773109243697479
0.1001454898157129,0.773109243697479,0.037171717171717175,0.773109243697479
0.1008729388942774,0.773109243697479,0.03723188992310805,0.773109243697479
0.10257032007759456,0.773109243697479,0.037535699714402286,0.773109243697479
0.1030552861299709,0.773109243697479,0.03787566899958831,0.773109243697479
0.1045101842870999,0.773109243697479,0.03792250618301731,0.773109243697479
0.10499515033947623,0.773109243697479,0.037985136251032205,0.773109243697479
0.10548011639185258,0.773109243697479,0.03800082610491532,0.773109243697479
0.1059650824442289,0.773109243697479,0.038032244729226956,0.773109243697479
0.11372453928225024,0.773109243697479,0.03811101905550953,0.773109243697479
0.11420950533462658,0.773109243697479,0.03814262023217247,0.773109243697479
0.12027158098933075,0.773109243697479,0.03815844048112816,0.773109243697479
0.12075654704170707,0.773109243697479,0.038174273858921165,0.773109243697479
0.12633365664403493,0.773109243697479,0.038253638253638256,0.773109243697479
0.12681862269641125,0.773109243697479,0.03826955074875208,0.773109243697479
0.1277885548011639,0.773109243697479,0.038317367763431906,0.773109243697479
0.12827352085354024,0.773109243697479,0.03833333333333333,0.773109243697479
0.13336566440349176,0.773109243697479,0.03836530442035029,0.773109243697479
0.1338506304558681,0.773109243697479,0.03842940685045948,0.773109243697479
